J	Bainsla, Lakhan; Mallick, A. I.; Coelho, A. A.; Nigam, A. K.; Varaprasad, B. S. D. Ch. S.; Takahashi, Y. K.; Alam, Aftab; Suresh, K. G.; Hono, K.								High spin polarization and spin splitting in equiatomic quaternary CoFeCrAl Heusler alloy								JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS				394				82	86		10.1016/j.jmmm.2015.05.095			NOV 15 2015	2015										34							WOS:000360025800014		
J	Arguello, C. J.; Rosenthal, E. P.; Andrade, E. F.; Jin, W.; Yeh, P. C.; Zaki, N.; Jia, S.; Cava, R. J.; Fernandes, R. M.; Millis, A. J.; Valla, T.; Osgood, R. M., Jr.; Pasupathy, A. N.								Quasiparticle Interference, Quasiparticle Interactions, and the Origin of the Charge Density Wave in 2H-NbSe2								PHYSICAL REVIEW LETTERS				114	3					037001	10.1103/PhysRevLett.114.037001			JAN 21 2015	2015										34							WOS:000352137700006		
J	Park, Hyowon; Millis, Andrew J.; Marianetti, Chris A.								Computing total energies in complex materials using charge self-consistent DFT plus DMFT								PHYSICAL REVIEW B				90	23					235103	10.1103/PhysRevB.90.235103			DEC 1 2014	2014										34							WOS:000346390100003		
J	Gou, Huiyang; Tsirlin, Alexander A.; Bykova, Elena; Abakumov, Artem M.; Van Tendeloo, Gustaaf; Richter, Asta; Ovsyannikov, Sergey V.; Kurnosov, Alexander V.; Trots, Dmytro M.; Konopkova, Zuzana; Liermann, Hans-Peter; Dubrovinsky, Leonid; Dubrovinskaia, Natalia								Peierls distortion, magnetism, and high hardness of manganese tetraboride								PHYSICAL REVIEW B				89	6					064108	10.1103/PhysRevB.89.064108			FEB 24 2014	2014										34							WOS:000332405000002		
J	Kim, Y. K.; Jung, W. S.; Han, G. R.; Choi, K-Y.; Kim, K-H.; Chen, C-C.; Devereaux, T. P.; Chainani, A.; Miyawaki, J.; Takata, Y.; Tanaka, Y.; Oura, M.; Shin, S.; Singh, A. P.; Lee, H. G.; Kim, J-Y.; Kim, C.								Existence of Orbital Order and its Fluctuation in Superconducting Ba(Fe1-xCox)(2)As-2 Single Crystals Revealed by X-ray Absorption Spectroscopy								PHYSICAL REVIEW LETTERS				111	21					217001	10.1103/PhysRevLett.111.217001			NOV 19 2013	2013										34							WOS:000327245600025		
J	Yamase, Hiroyuki; Zeyher, Roland								Superconductivity from orbital nematic fluctuations								PHYSICAL REVIEW B				88	18					180502	10.1103/PhysRevB.88.180502			NOV 6 2013	2013										34							WOS:000326600800001		
J	Zou, Daifeng; Xie, Shuhong; Liu, Yunya; Lin, Jianguo; Li, Jiangyu								First-principles study of thermoelectric and lattice vibrational properties of chalcopyrite CuGaTe2								JOURNAL OF ALLOYS AND COMPOUNDS				570				150	155		10.1016/j.jallcom.2013.03.174			SEP 5 2013	2013										34							WOS:000319209100025		
J	Lei, Hechang; Wang, Kefeng; Hu, Rongwei; Ryu, Hyejin; Abeykoon, Milinda; Bozin, Emil S.; Petrovic, Cedomir								Iron chalcogenide superconductors at high magnetic fields								SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS				13	5					054305	10.1088/1468-6996/13/5/054305			OCT 2012	2012										34							WOS:000314425100009		
J	Toschi, A.; Arita, R.; Hansmann, P.; Sangiovanni, G.; Held, K.								Quantum dynamical screening of the local magnetic moment in Fe-based superconductors								PHYSICAL REVIEW B				86	6					064411	10.1103/PhysRevB.86.064411			AUG 7 2012	2012										34							WOS:000307271400003		
J	Luo, Huiqian; Yamani, Zahra; Chen, Yanchao; Lu, Xingye; Wang, Meng; Li, Shiliang; Maier, Thomas A.; Danilkin, Sergey; Adroja, D. T.; Dai, Pengcheng								Electron doping evolution of the anisotropic spin excitations in BaFe2-xNixAs2								PHYSICAL REVIEW B				86	2					024508	10.1103/PhysRevB.86.024508			JUL 10 2012	2012										34							WOS:000306309200005		
J	Du, Fei; Ohgushi, Kenya; Nambu, Yusuke; Kawakami, Takateru; Avdeev, Maxim; Hirata, Yasuyuki; Watanabe, Yoshitaka; Sato, Taku J.; Ueda, Yutaka								Stripelike magnetism in a mixed-valence insulating state of the Fe-based ladder compound CsFe2Se3								PHYSICAL REVIEW B				85	21					214436	10.1103/PhysRevB.85.214436			JUN 28 2012	2012										34							WOS:000305782800001		
J	Haynes, T. D.; Watts, R. J.; Laverock, J.; Major, Zs; Alam, M. A.; Taylor, J. W.; Duffy, J. A.; Dugdale, S. B.								Positron annihilation study of the Fermi surface of Ni2MnGa								NEW JOURNAL OF PHYSICS				14						035020	10.1088/1367-2630/14/3/035020			MAR 28 2012	2012										34							WOS:000302372100003		
J	Lei, Hechang; Graf, D.; Hu, Rongwei; Ryu, Hyejin; Choi, E. S.; Tozer, S. W.; Petrovic, C.								Multiband effects on beta-FeSe single crystals								PHYSICAL REVIEW B				85	9					094515	10.1103/PhysRevB.85.094515			MAR 23 2012	2012										34							WOS:000301835900006		
J	Matsuishi, Satoru; Hanna, Taku; Muraba, Yoshinori; Kim, Sung Wng; Kim, Jung Eun; Takata, Masaki; Shamoto, Shin-ich; Smith, Ronald I.; Hosono, Hideo								Structural analysis and superconductivity of CeFeAsO1-xHx								PHYSICAL REVIEW B				85	1					014514	10.1103/PhysRevB.85.014514			JAN 19 2012	2012										34							WOS:000299267800005		
J	Lu, Donghui; Vishik, Inna M.; Yi, Ming; Chen, Yulin; Moore, Rob G.; Shen, Zhi-Xun								Angle-Resolved Photoemission Studies of Quantum Materials								Annual Review of Condensed Matter Physics				3				129	167		10.1146/annurev-conmatphys-020911-125027			2012	2012										34							WOS:000301793100008		
J	Toriyama, T.; Nakao, A.; Yamaki, Y.; Nakao, H.; Murakami, Y.; Hasegawa, K.; Isobe, M.; Ueda, Y.; Ushakov, A. V.; Khomskii, D. I.; Streltsov, S. V.; Konishi, T.; Ohta, Y.								Peierls Mechanism of the Metal-Insulator Transition in Ferromagnetic Hollandite K2Cr8O16								PHYSICAL REVIEW LETTERS				107	26					266402	10.1103/PhysRevLett.107.266402			DEC 20 2011	2011										34							WOS:000298607400008		
J	Tanatar, M. A.; Reid, J. -Ph; de Cotret, S. Rene; Doiron-Leyraud, N.; Laliberte, F.; Hassinger, E.; Chang, J.; Kim, H.; Cho, K.; Song, Yoo Jang; Kwon, Yong Seung; Prozorov, R.; Taillefer, Louis								Isotropic three-dimensional gap in the iron arsenide superconductor LiFeAs from directional heat transport measurements								PHYSICAL REVIEW B				84	5					054507	10.1103/PhysRevB.84.054507			AUG 5 2011	2011										34							WOS:000293553100016		
J	Kemper, A. F.; Korshunov, M. M.; Devereaux, T. P.; Fry, J. N.; Cheng, H-P.; Hirschfeld, P. J.								Anisotropic quasiparticle lifetimes in Fe-based superconductors								PHYSICAL REVIEW B				83	18					184516	10.1103/PhysRevB.83.184516			MAY 23 2011	2011										34							WOS:000290864400005		
J	Berlijn, Tom; Volja, Dmitri; Ku, Wei								Can Disorder Alone Destroy the e '(g) Hole Pockets of NaxCoO2? A Wannier Function Based First-Principles Method for Disordered Systems								PHYSICAL REVIEW LETTERS				106	7					077005	10.1103/PhysRevLett.106.077005			FEB 18 2011	2011										34							WOS:000291009500007		
J	Kharel, P.; Thapa, P.; Lukashev, P.; Sabirianov, R. F.; Tsymbal, E. Y.; Sellmyer, D. J.; Nadgorny, B.								Transport spin polarization of high Curie temperature MnBi films								PHYSICAL REVIEW B				83	2					024415	10.1103/PhysRevB.83.024415			JAN 31 2011	2011										34							WOS:000286755100005		
J	Lalic, M. V.; Popovic, Z. S.; Vukajlovic, F. R.								Ab initio study of electronic, magnetic and optical properties of CuWO4 tungstate								COMPUTATIONAL MATERIALS SCIENCE				50	3			1179	1186		10.1016/j.commatsci.2010.11.018			JAN 2011	2011										34							WOS:000287167500049		
J	Kariyado, Toshikaze; Ogata, Masao								Single-Impurity Problem in Iron-Pnictide Superconductors								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				79	8					083704	10.1143/JPSJ.79.083704			AUG 2010	2010										34							WOS:000280742100008		
J	Baker, P. J.; Lancaster, T.; Franke, I.; Hayes, W.; Blundell, S. J.; Pratt, F. L.; Jain, P.; Wang, Z. -M.; Kurmoo, M.								Muon spin relaxation investigation of magnetic ordering in the hybrid organic-inorganic perovskites [(CH3)(2)NH2]M(HCOO)(3) (M=Ni, Co, Mn, Cu)								PHYSICAL REVIEW B				82	1					012407	10.1103/PhysRevB.82.012407			JUL 21 2010	2010										34							WOS:000280173700001		
J	Chadov, Stanislav; Schaumlrf, Daniel; Fecher, Gerhard H.; Felser, Claudia; Zhang, Lijun; Singh, David J.								Electronic structure, localization, and spin-state transition in Cu-substituted FeSe:Fe1-xCuxSe								PHYSICAL REVIEW B				81	10					104523	10.1103/PhysRevB.81.104523			MAR 2010	2010										34							WOS:000276248700117		
J	Chen, Z. G.; Yuan, R. H.; Dong, T.; Wang, N. L.								Optical spectroscopy of single-crystalline LaFeAsO								PHYSICAL REVIEW B				81	10					100502	10.1103/PhysRevB.81.100502			MAR 2010	2010										34							WOS:000276248700021		
J	Lacroix, Claudine								Frustrated Metallic Systems: A Review of Some Peculiar Behavior								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				79	1					011008	10.1143/JPSJ.79.011008			JAN 2010	2010										34							WOS:000273801200009		
J	Merlini, Marco; Hanfland, Michael; Gemmi, Mauro; Huotari, Simo; Simonelli, Laura; Strobel, Pierre								Fe3+ spin transition in CaFe2O4 at high pressure								AMERICAN MINERALOGIST				95	1			200	203		10.2138/am.2010.3347			JAN 2010	2010										34							WOS:000273431700029		
J	Mansart, B.; Boschetto, D.; Savoia, A.; Rullier-Albenque, F.; Forget, A.; Colson, D.; Rousse, A.; Marsi, M.								Observation of a coherent optical phonon in the iron pnictide superconductor Ba(Fe1-xCox)(2)As-2 (x=0.06 and 0.08)								PHYSICAL REVIEW B				80	17					172504	10.1103/PhysRevB.80.172504			NOV 2009	2009										34							WOS:000272310400016		
J	Evans, Michael J.; Wu, Yang; Kranak, Verina F.; Newman, N.; Reller, Armin; Garcia-Garcia, F. Javier; Haeussermann, Ulrich								Structural properties and superconductivity in the ternary intermetallic compounds MAB (M=Ca, Sr, Ba; A=Al, Ga, In; B=Si, Ge, Sn)								PHYSICAL REVIEW B				80	6					064514	10.1103/PhysRevB.80.064514			AUG 2009	2009										34							WOS:000269638800070		
J	Ishikado, Motoyuki; Kajimoto, Ryoichi; Shamoto, Shin-ichi; Arai, Masatoshi; Iyo, Akira; Miyazawa, Kiichi; Shirage, Parasharam M.; Kito, Hijiri; Eisaki, Hiroshi; Kim, SungWng; Hosono, Hideo; Guidi, Tatiana; Bewley, Robert; Bennington, Stephen M.								Two-Dimensional Spin Density Wave State in LaFeAsO								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				78	4					043705	10.1143/JPSJ.78.043705			APR 2009	2009										34							WOS:000265317200018		
J	Li, F.; Parteder, G.; Allegretti, F.; Franchini, C.; Podloucky, R.; Surnev, S.; Netzer, F. P.								Two-dimensional manganese oxide nanolayers on Pd(100): the surface phase diagram								JOURNAL OF PHYSICS-CONDENSED MATTER				21	13					134008	10.1088/0953-8984/21/13/134008			APR 1 2009	2009										34							WOS:000264118900009		
J	Hiraishi, Masatoshi; Kadono, Ryosuke; Takeshita, Soshi; Miyazaki, Masanori; Koda, Akihiro; Okabe, Hirotaka; Akimitsu, Jun								Full Gap Superconductivity in Ba0.6K0.4Fe2As2 Probed by Muon Spin Rotation								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				78	2					023710	10.1143/JPSJ.78.023710			FEB 2009	2009										34							WOS:000263575100013		
J	Kotani, Takao; van Schilfgaarde, Mark								Spin wave dispersion based on the quasiparticle self-consistent GW method: NiO, MnO and alpha-MnAs								JOURNAL OF PHYSICS-CONDENSED MATTER				20	29					295214	10.1088/0953-8984/20/29/295214			JUL 23 2008	2008										34							WOS:000257325900034		
J	Nelson-Cheeseman, B. B.; Chopdekar, R. V.; Alldredge, L. M. B.; Bettinger, J. S.; Arenholz, E.; Suzuki, Y.								Probing the role of the barrier layer in magnetic tunnel junction transport								PHYSICAL REVIEW B				76	22					220410	10.1103/PhysRevB.76.220410			DEC 2007	2007										34							WOS:000251986400011		
J	Freeland, J. W.; Kavich, J. J.; Gray, K. E.; Ozyuzer, L.; Zheng, H.; Mitchell, J. F.; Warusawithana, M. P.; Ryan, P.; Zhai, X.; Kodama, R. H.; Eckstein, J. N.								Suppressed magnetization at the surfaces and interfaces of ferromagnetic metallic manganites								JOURNAL OF PHYSICS-CONDENSED MATTER				19	31					315210	10.1088/0953-8984/19/31/315210			AUG 8 2007	2007										34							WOS:000248185700011		
J	Floris, A.; Sanna, A.; Lueders, M.; Profeta, G.; Lathiotakis, N. N.; Marques, M. A. L.; Franchini, C.; Gross, E. K. U.; Continenza, A.; Massidda, S.								Superconducting properties of MgB2 from first principles								PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS				456	1-2			45	53		10.1016/j.physc.2007.01.026			JUN 1 2007	2007										34							WOS:000247489700006		
J	Wilson-Short, G. B.; Singh, D. J.; Fornari, M.; Suewattana, M.								Thermoelectric properties of rhodates: Layered beta-SrRh2O4 and spinel ZnRh2O4								PHYSICAL REVIEW B				75	3					035121	10.1103/PhysRevB.75.035121			JAN 2007	2007										34							WOS:000243895400054		
J	Grosvenor, Andrew P.; Cavell, Ronald G.; Mar, Arthur								X-ray photoelectron spectroscopy study of the skutterudites LaFe4Sb12, CeFe4Sb12, CoSb3, and CoP3								PHYSICAL REVIEW B				74	12					125102	10.1103/PhysRevB.74.125102			SEP 2006	2006										34							WOS:000240872500023		
J	Moussa, Jonathan E.; Cohen, Marvin L.								Two bounds on the maximum phonon-mediated superconducting transition temperature								PHYSICAL REVIEW B				74	9					094520	10.1103/PhysRevB.74.094520			SEP 2006	2006										34							WOS:000240871700084		
J	Mukherjee, Sudip; Pal, Arun Kumar; Bhattacharya, S.; Raittila, J.								Magnetism of Mn2O3 nanocrystals dispersed in a silica matrix: Size effects and phase transformations								PHYSICAL REVIEW B				74	10					104413	10.1103/PhysRevB.74.104413			SEP 2006	2006										34							WOS:000240872000057		
J	Durairaj, V.; Chikara, S.; Lin, X. N.; Douglass, A.; Cao, G.; Schlottmann, P.; Choi, E. S.; Guertin, R. P.								Highly anisotropic magnetism in Cr-doped perovskite ruthenates								PHYSICAL REVIEW B				73	21					214414	10.1103/PhysRevB.73.214414			JUN 2006	2006										34							WOS:000238696200078		
J	Mukhopadhyay, S; Das, I								Inversion of magnetoresistance in magnetic tunnel junctions: Effect of pinhole nanocontacts								PHYSICAL REVIEW LETTERS				96	2					026601	10.1103/PhysRevLett.96.026601			JAN 20 2006	2006										34							WOS:000234758100066		
J	Dedkov, YS; Vinogradov, AS; Fonin, M; Konig, C; Vyalikh, DV; Preobrajenski, AB; Krasnikov, SA; Kleimenov, EY; Nesterov, MA; Rudiger, U; Molodtsov, SL; Guntherodt, G								Correlations in the electronic structure of half-metallic ferromagnetic CrO2 films: An x-ray absorption and resonant photoemission spectroscopy study								PHYSICAL REVIEW B				72	6					060401	10.1103/PhysRevB.72.060401			AUG 2005	2005										34							WOS:000231564400005		
J	Rueff, JP; Mattila, A; Badro, J; Vanko, G; Shukla, A								Electronic properties of transition-metal oxides under high pressure revealed by x-ray emission spectroscopy								JOURNAL OF PHYSICS-CONDENSED MATTER				17	11			S717	S726		10.1088/0953-8984/17/11/001			MAR 23 2005	2005						2nd International Symposium on Physics of Solids Under High Pressure Using Nuclear Probes	JUL 20-24, 2004		Cologne, GERMANY	34							WOS:000228249400002		
J	Calandra, M; Mauri, F								Electron-phonon coupling and phonon self-energy in MgB2: interpretation of MgB2 Raman spectra								PHYSICAL REVIEW B				71	6					064501	10.1103/PhysRevB.71.064501			FEB 2005	2005										34							WOS:000228013500058		
J	Bjorling, T; Noreus, D; Jansson, K; Andersson, M; Leonova, E; Eden, M; Halenius, U; Haussermann, U								SrAlSiH: A polyanionic semiconductor hydride								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				44	44			7269	7273		10.1002/anie.200502090			2005	2005										34							WOS:000233404500024		
J	Sologubenko, AV; Zhigadlo, ND; Kazakov, SM; Karpinski, J; Ott, HR								Influence of carbon substitution on the heat transport in single crystalline MgB2								PHYSICAL REVIEW B				71	2					020501	10.1103/PhysRevB.71.020501			JAN 2005	2005										34							WOS:000226735400011		
J	Zehetmayer, M; Eisterer, M; Jun, J; Kazakov, SM; Karpinski, J; Weber, HW								Magnetic field dependence of the reversible mixed-state properties of superconducting MgB2 single crystals and the influence of artificial defects								PHYSICAL REVIEW B				70	21					214516	10.1103/PhysRevB.70.214516			DEC 2004	2004										34							WOS:000226111400117		
J	Ichioka, M; Machida, K; Nakai, N; Miranovic, P								Electronic state around vortex in a two-band superconductor								PHYSICAL REVIEW B				70	14					144508	10.1103/PhysRevB.70.144508			OCT 2004	2004										34							WOS:000224855600069		
J	Kikugawa, N; Bergemann, C; Mackenzie, AP; Maeno, Y								Band-selective modification of the magnetic fluctuations in Sr2RuO4: A study of substitution effects								PHYSICAL REVIEW B				70	13					134520	10.1103/PhysRevB.70.134520			OCT 2004	2004										34							WOS:000224855000105		
J	Marrows, CH; Dalton, BC								Spin mixing and spin-current asymmetry measured by domain wall magnetoresistance								PHYSICAL REVIEW LETTERS				92	9					097206	10.1103/PhysRevLett.92.097206			MAR 5 2004	2004										34							WOS:000220055400056		
J	Heid, R; Renker, B; Schober, H; Adelmann, P; Ernst, D; Bohnen, KP								Phonon spectrum and soft-mode behavior of MgCNi3								PHYSICAL REVIEW B				69	9					092511	10.1103/PhysRevB.69.092511			MAR 2004	2004										34							WOS:000220812800032		
J	Bussmann-Holder, A; Micnas, R; Bishop, AR								Enhancements of the superconducting transition temperature within the two-band model								EUROPEAN PHYSICAL JOURNAL B				37	3			345	348		10.1140/epjb/e2004-00065-5			FEB 2004	2004										34							WOS:000220860300009		
J	Imai, M; Sadki, EHS; Abe, H; Nishida, K; Kimura, T; Sato, T; Hirata, K; Kitazawa, H								Superconducting properties of single-crystalline Ca(Al-0.5,Si-0.5)(2): A ternary silicide with the AlB2-type structure								PHYSICAL REVIEW B				68	6					064512	10.1103/PhysRevB.68.064512			AUG 1 2003	2003										34							WOS:000185240600080		
