PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8570							WOS:000283929800001		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6058							WOS:000308825700001		
J	Zhang, Haijun; Liu, Chao-Xing; Qi, Xiao-Liang; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng								Topological insulators in Bi2Se3, Bi2Te3 and Sb2Te3 with a single Dirac cone on the surface								NATURE PHYSICS				5	6			438	442		10.1038/NPHYS1270			JUN 2009	2009										3329							WOS:000266544800024		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Chen, Y. L.; Analytis, J. G.; Chu, J. -H.; Liu, Z. K.; Mo, S. -K.; Qi, X. L.; Zhang, H. J.; Lu, D. H.; Dai, X.; Fang, Z.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. -X.								Experimental Realization of a Three-Dimensional Topological Insulator, Bi2Te3								SCIENCE				325	5937			178	181		10.1126/science.1173034			JUL 10 2009	2009										2089							WOS:000267802000040		
J	Das Sarma, S.; Adam, Shaffique; Hwang, E. H.; Rossi, Enrico								Electronic transport in two-dimensional graphene								REVIEWS OF MODERN PHYSICS				83	2			407	470		10.1103/RevModPhys.83.407			MAY 16 2011	2011										1891							WOS:000290730200001		
J	Moore, Joel E.								The birth of topological insulators								NATURE				464	7286			194	198		10.1038/nature08916			MAR 11 2010	2010										1591							WOS:000275366100032		
J	Schnyder, Andreas P.; Ryu, Shinsei; Furusaki, Akira; Ludwig, Andreas W. W.								Classification of topological insulators and superconductors in three spatial dimensions								PHYSICAL REVIEW B				78	19					195125	10.1103/PhysRevB.78.195125			NOV 2008	2008										1583							WOS:000262607800049		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1233							WOS:000282683200001		
J	Grusdt, F.; Abanin, D.; Demler, E.								Measuring Z(2) topological invariants in optical lattices using interferometry								PHYSICAL REVIEW A				89	4					043621	10.1103/PhysRevA.89.043621			APR 24 2014	2014										23							WOS:000335497500007		
J	Sun, Yue; Taen, Toshihiro; Yamada, Tatsuhiro; Pyon, Sunseng; Nishizaki, Terukazu; Shi, Zhixiang; Tamegai, Tsuyoshi								Multiband effects and possible Dirac fermions in Fe1+yTe0.6Se0.4								PHYSICAL REVIEW B				89	14					144512	10.1103/PhysRevB.89.144512			APR 24 2014	2014										23							WOS:000335498500002		
J	Saghir, M.; Lees, M. R.; York, S. J.; Balakrishnan, G.								Synthesis and Characterization of Nanomaterials of the Topological Crystalline Insulator SnTe								CRYSTAL GROWTH & DESIGN				14	4			2009	2013		10.1021/cg500122b			APR 2014	2014										23							WOS:000333948000058		
J	Kim, Namdong; Lee, Paengro; Kim, Youngwook; Kim, Jun Sung; Kim, Yongsam; Noh, Do Young; Yu, Seong Uk; Chung, Jinwook; Kim, Kwang S.								Persistent Topological Surface State at the Interface of Bi2Se3 Film Grown on Patterned Graphene								ACS NANO				8	2			1154	1160		10.1021/nn405503k			FEB 2014	2014										23							WOS:000332059200009		
J	Pauly, Christian; Liebmann, Marcus; Giussani, Alessandro; Kellner, Jens; Just, Sven; Sanchez-Barriga, Jaime; Rienks, Emile; Rader, Oliver; Calarco, Raffaella; Bihlmayer, Gustav; Morgenstern, Markus								Evidence for topological band inversion of the phase change material Ge2Sb2Te5								APPLIED PHYSICS LETTERS				103	24					243109	10.1063/1.4847715			DEC 9 2013	2013										23							WOS:000328706500076		
J	Li, Yi; Zhang, Shou-Cheng; Wu, Congjun								Topological Insulators with SU(2) Landau Levels								PHYSICAL REVIEW LETTERS				111	18					186803	10.1103/PhysRevLett.111.186803			OCT 30 2013	2013										23							WOS:000326279400012		
J	Virot, Francois; Hayn, Roland; Richter, Manuel; van den Brink, Jeroen								Engineering Topological Surface States: HgS, HgSe, and HgTe								PHYSICAL REVIEW LETTERS				111	14					146803	10.1103/PhysRevLett.111.146803			OCT 2 2013	2013										23							WOS:000325369600020		
J	Fang, Chen; Gilbert, Matthew J.; Xu, Su-Yang; Bernevig, B. Andrei; Hasan, M. Zahid								Theory of quasiparticle interference in mirror-symmetric two-dimensional systems and its application to surface states of topological crystalline insulators								PHYSICAL REVIEW B				88	12					125141	10.1103/PhysRevB.88.125141			SEP 30 2013	2013										23							WOS:000325177900006		
J	Ko, Wonhee; Jeon, Insu; Kim, Hyo Won; Kwon, Hyeokshin; Kahng, Se-Jong; Park, Joonbum; Kim, Jun Sung; Hwang, Sung Woo; Suh, Hwansoo								Atomic and electronic structure of an alloyed topological insulator, Bi1.5Sb0.5Te1.7Se1.3								SCIENTIFIC REPORTS				3						2656	10.1038/srep02656			SEP 13 2013	2013										23							WOS:000324285000004		
J	Coelho, Paula M.; Ribeiro, Guilherme A. S.; Malachias, Angelo; Pimentel, Vinicius L.; Silva, Wendell S.; Reis, Diogo D.; Mazzoni, Mario S. C.; Magalhaes-Paniago, Rogerio								Temperature-Induced Coexistence of a Conducting Bilayer and the Bulk-Terminated Surface of the Topological Insulator Bi2Te3								NANO LETTERS				13	9			4517	4521		10.1021/nl402450b			SEP 2013	2013										23							WOS:000330158900087		
J	Chi, Hang; Liu, Wei; Sun, Kai; Su, Xianli; Wang, Guoyu; Lost'ak, Petr; Kucek, Vladimir; Drasar, Cestmir; Uher, Ctirad								Low-temperature transport properties of Tl-doped Bi2Te3 single crystals								PHYSICAL REVIEW B				88	4					045202	10.1103/PhysRevB.88.045202			JUL 15 2013	2013										23							WOS:000321838800004		
J	Das, Tanmoy; Balatsky, A. V.								Engineering three-dimensional topological insulators in Rashba-type spin-orbit coupled heterostructures								NATURE COMMUNICATIONS				4						1972	10.1038/ncomms2972			JUN 2013	2013										23							WOS:000323624100040		
J	Chen XiaoBo; Chen ZhenLian; Li Jun								Critical electronic structures controlling phase transitions induced by lithium ion intercalation in molybdenum disulphide								CHINESE SCIENCE BULLETIN				58	14			1632	1641		10.1007/s11434-013-5834-y			MAY 2013	2013										23							WOS:000318527900003		
J	Guo, X.; Xu, Z. J.; Liu, H. C.; Zhao, B.; Dai, X. Q.; He, H. T.; Wang, J. N.; Liu, H. J.; Ho, W. K.; Xie, M. H.								Single domain Bi2Se3 films grown on InP(111)A by molecular-beam epitaxy								APPLIED PHYSICS LETTERS				102	15					151604	10.1063/1.4802797			APR 15 2013	2013										23							WOS:000318269200019		
J	Zhang, Tong; Levy, Niv; Ha, Jeonghoon; Kuk, Young; Stroscio, Joseph A.								Scanning tunneling microscopy of gate tunable topological insulator Bi2Se3 thin films								PHYSICAL REVIEW B				87	11					115410	10.1103/PhysRevB.87.115410			MAR 12 2013	2013										23							WOS:000316101400006		
J	Dong, Guo-Hui; Zhu, Ying-Jie; Cheng, Guo-Feng; Ruan, Yin-Jie								Sb2Te3 nanobelts and nanosheets: Hydrothermal synthesis, morphology evolution and thermoelectric properties								JOURNAL OF ALLOYS AND COMPOUNDS				550				164	168		10.1016/j.jallcom.2012.09.061			FEB 15 2013	2013										23							WOS:000312149700025		
J	Wang, Yihua; Gedik, Nuh								Circular dichroism in angle-resolved photoemission spectroscopy of topological insulators								PHYSICA STATUS SOLIDI-RAPID RESEARCH LETTERS				7	1-2			64	71		10.1002/pssr.201206458			FEB 2013	2013										23							WOS:000318068800007		
J	Liu, Zhirong; Wang, Jinying; Li, Jianlong								Dirac cones in two-dimensional systems: from hexagonal to square lattices								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				15	43			18855	18862		10.1039/c3cp53257g			2013	2013										23							WOS:000325943200012		
J	Li, Qiuzi; Rossi, E.; Das Sarma, S.								Two-dimensional electronic transport on the surface of three-dimensional topological insulators								PHYSICAL REVIEW B				86	23					235443	10.1103/PhysRevB.86.235443			DEC 26 2012	2012										23							WOS:000312832600017		
J	Ghaemi, Pouyan; Gopalakrishnan, Sarang; Hughes, Taylor L.								Designer quantum spin Hall phase transition in molecular graphene								PHYSICAL REVIEW B				86	20					201406	10.1103/PhysRevB.86.201406			NOV 14 2012	2012										23							WOS:000311140300001		
J	Chen, Hui; Xu, Xiaofeng; Cao, Chao; Dai, Jianhui								First-principles calculations of the electronic and phonon properties of APt(3)P (A = Ca, Sr, and La): Evidence for a charge-density-wave instability and a soft phonon								PHYSICAL REVIEW B				86	12					125116	10.1103/PhysRevB.86.125116			SEP 13 2012	2012										23							WOS:000308690000001		
J	Sen, Diptiman; Deb, Oindrila								Junction between surfaces of two topological insulators								PHYSICAL REVIEW B				85	24					245402	10.1103/PhysRevB.85.245402			JUN 1 2012	2012										23							WOS:000304693600010		
J	Zhao, L.; Liu, Junwei; Tang, Peizhe; Duan, Wenhui								Design of strain-engineered quantum tunneling devices for topological surface states								APPLIED PHYSICS LETTERS				100	13					131602	10.1063/1.3699023			MAR 26 2012	2012										23							WOS:000302230800018		
J	Zhang, Yan-Yang; Wang, Xiang-Rong; Xie, X. C.								Three-dimensional topological insulator in a magnetic field: chiral side surface states and quantized Hall conductance								JOURNAL OF PHYSICS-CONDENSED MATTER				24	1					015004	10.1088/0953-8984/24/1/015004			JAN 11 2012	2012										23							WOS:000298542500005		
J	Takagaki, Y.; Jenichen, B.; Jahn, U.; Ramsteiner, M.; Friedland, K-J; Laehnemann, J.								Hot wall epitaxy of topological insulator films								SEMICONDUCTOR SCIENCE AND TECHNOLOGY				26	12					125009	10.1088/0268-1242/26/12/125009			DEC 2011	2011										23							WOS:000300151300009		
J	Misawa, Tetsuro; Yokoyama, Takehito; Murakami, Shuichi								Electromagnetic spin polarization on the surface of topological insulator								PHYSICAL REVIEW B				84	16					165407	10.1103/PhysRevB.84.165407			OCT 4 2011	2011										23							WOS:000299000700012		
J	Chen, Wen-Jie; Hang, Zhi Hong; Dong, Jian-Wen; Xiao, Xiao; Wang, He-Zhou; Chan, C. T.								Observation of Backscattering-Immune Chiral Electromagnetic Modes Without Time Reversal Breaking								PHYSICAL REVIEW LETTERS				107	2					023901	10.1103/PhysRevLett.107.023901			JUL 6 2011	2011										23							WOS:000292516600012		
J	Chang, Jiwon; Register, Leonard F.; Banerjee, Sanjay K.; Sahu, Bhagawan								Density functional study of ternary topological insulator thin films								PHYSICAL REVIEW B				83	23					235108	10.1103/PhysRevB.83.235108			JUN 6 2011	2011										23							WOS:000291310800005		
J	Kundu, Arijit; Zazunov, Alex; Yeyati, Alfredo Levy; Martin, Thierry; Egger, Reinhold								Energy spectrum and broken spin-surface locking in topological insulator quantum dots								PHYSICAL REVIEW B				83	12					125429	10.1103/PhysRevB.83.125429			MAR 30 2011	2011										23							WOS:000288945900006		
J	Benfatto, L.; Cappelluti, E.								Effects of the Fermi-surface shrinking on the optical sum rule in pnictides								PHYSICAL REVIEW B				83	10					104516	10.1103/PhysRevB.83.104516			MAR 22 2011	2011										23							WOS:000288646100005		
J	Berg, Erez; Levin, Michael; Altman, Ehud								Quantized Pumping and Topology of the Phase Diagram for a System of Interacting Bosons								PHYSICAL REVIEW LETTERS				106	11					110405	10.1103/PhysRevLett.106.110405			MAR 17 2011	2011										23							WOS:000288515000002		
J	Cottin, M. C.; Bobisch, C. A.; Schaffert, J.; Jnawali, G.; Sonntag, A.; Bihlmayer, G.; Moeller, R.								Anisotropic scattering of surface state electrons at a point defect on Bi(111)								APPLIED PHYSICS LETTERS				98	2					022108	10.1063/1.3536528			JAN 10 2011	2011										23							WOS:000286470800039		
J	Bergman, Doron L.; Refael, Gil								Bulk metals with helical surface states								PHYSICAL REVIEW B				82	19					195417	10.1103/PhysRevB.82.195417			NOV 9 2010	2010										23							WOS:000283995600010		
J	Shimada, Takahiro; Ishii, Yoshiyuki; Kitamura, Takayuki								Ab initio study of magnetism at iron surfaces under epitaxial in-plane strain								PHYSICAL REVIEW B				81	13					134420	10.1103/PhysRevB.81.134420			APR 1 2010	2010										23							WOS:000277207900055		
J	Okamoto, Yoshihiko; Nishio, Atsushi; Hiroi, Zenji								Discontinuous Lifshitz transition achieved by band-filling control in NaxCoO2								PHYSICAL REVIEW B				81	12					121102	10.1103/PhysRevB.81.121102			MAR 2010	2010										23							WOS:000276248900002		
J	Seradjeh, Babak; Wu, Jiansheng; Phillips, Philip								Signatures of Surface States in Bismuth at High Magnetic Fields								PHYSICAL REVIEW LETTERS				103	13					136803	10.1103/PhysRevLett.103.136803			SEP 25 2009	2009										23							WOS:000270241100043		
J	Zeleny, Martin; Sob, Mojmir; Hafner, Juergen								Ab initio density functional calculations of ferromagnetism in low-dimensional nanostructures: From nanowires to nanorods								PHYSICAL REVIEW B				79	13					134421	10.1103/PhysRevB.79.134421			APR 2009	2009										23							WOS:000265942800082		
J	Ishida, Y.; Shimojima, T.; Ishizaka, K.; Kiss, T.; Okawa, M.; Togashi, T.; Watanabe, S.; Wang, X. -Y.; Chen, C. -T.; Kamihara, Y.; Hirano, M.; Hosono, H.; Shin, S.								Temperature-dependent pseudogap in the oxypnictides LaFeAsO1-xFx and LaFePO1-xFx seen via angle-integrated photoemission								PHYSICAL REVIEW B				79	6					060503	10.1103/PhysRevB.79.060503			FEB 2009	2009										23							WOS:000263815600015		
J	Johannes, MD; Mazin, II; Singh, DJ								Optical properties and correlation effects in NaxCoO2								PHYSICAL REVIEW B				71	20					205103	10.1103/PhysRevB.71.205103			MAY 2005	2005										23							WOS:000230244300020		
J	Kong, LT; Zhang, RF; Li, ZC; Liu, BX								Magnetic properties of Co and Co-Ag alloys in equilibrium/nonequilibrium structures studied by ab initio calculations								PHYSICAL REVIEW B				68	13					134446	10.1103/PhysRevB.68.134446			OCT 1 2003	2003										23							WOS:000186422400100		
J	Mao, Jun; Liu, Zihang; Zhou, Jiawei; Zhu, Hangtian; Zhang, Qian; Chen, Gang; Ren, Zhifeng								Advances in thermoelectrics								ADVANCES IN PHYSICS				67	2			69	147		10.1080/00018732.2018.1551715			2018	2018										22							WOS:000452835500001		
J	Xu, Yuanfeng; Zhang, Hao; Shao, Hezhu; Ni, Gang; Li, Jing; Lu, Hongliang; Zhang, Rongjun; Peng, Bo; Zhu, Yongyuan; Zhu, Heyuan; Soukoulis, Costas M.								First-principles study on the electronic, optical, and transport properties of monolayer alpha- and beta-GeSe								PHYSICAL REVIEW B				96	24					245421	10.1103/PhysRevB.96.245421			DEC 22 2017	2017										22							WOS:000418616700005		
J	John, Rita; Merlin, Benita								Optical properties of graphene, silicene, germanene, and stanene from IR to far UV - A first principles study								JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS				110				307	315		10.1016/j.jpcs.2017.06.026			NOV 2017	2017										22							WOS:000407660700040		
J	Hellgren, Maria; Baima, Jacopo; Bianco, Raffaello; Calandra, Matteo; Mauri, Francesco; Wirtz, Ludger								Critical Role of the Exchange Interaction for the Electronic Structure and Charge-Density-Wave Formation in TiSe2								PHYSICAL REVIEW LETTERS				119	17					176401	10.1103/PhysRevLett.119.176401			OCT 24 2017	2017										22							WOS:000413516800008		
J	Young, Steve M.; Wieder, Benjamin J.								Filling-Enforced Magnetic Dirac Semimetals in Two Dimensions								PHYSICAL REVIEW LETTERS				118	18					186401	10.1103/PhysRevLett.118.186401			MAY 4 2017	2017										22							WOS:000400673000006		
J	Herrmann, Stanley; Iglesia, Enrique								Elementary steps in acetone condensation reactions catalyzed by aluminosilicates with diverse void structures								JOURNAL OF CATALYSIS				346				134	153		10.1016/j.jcat.2016.12.011			FEB 2017	2017										22							WOS:000394195100015		
J	Lei, B.; Wang, N. Z.; Shang, C.; Meng, F. B.; Ma, L. K.; Luo, X. G.; Wu, T.; Sun, Z.; Wang, Y.; Jiang, Z.; Mao, B. H.; Liu, Z.; Yu, Y. J.; Zhang, Y. B.; Chen, X. H.								Tuning phase transitions in FeSe thin flakes by field-effect transistor with solid ion conductor as the gate dielectric								PHYSICAL REVIEW B				95	2					020503	10.1103/PhysRevB.95.020503			JAN 30 2017	2017										22							WOS:000400593700001		
J	Liu, Mengkun; Sternbach, Aaron J.; Basov, D. N.								Nanoscale electrodynamics of strongly correlated quantum materials								REPORTS ON PROGRESS IN PHYSICS				80	1					014501	10.1088/0034-4885/80/1/014501			JAN 2017	2017										22							WOS:000388231000001		
J	Wang, He; Wang, Huichao; Chen, Yuqin; Luo, Jiawei; Yuan, Zhujun; Liu, Jun; Wang, Yong; Jia, Shuang; Liu, Xiong-Jun; Wei, Jian; Wang, Jian								Discovery of tip induced unconventional superconductivity on Weyl semimetal								SCIENCE BULLETIN				62	6			425	430		10.1016/j.scib.2017.02.009			2017	2017										22							WOS:000403554600009		
J	Monserrat, Bartomeu; Vanderbilt, David								Temperature Effects in the Band Structure of Topological Insulators								PHYSICAL REVIEW LETTERS				117	22					226801	10.1103/PhysRevLett.117.226801			NOV 22 2016	2016										22							WOS:000388628500004		
J	Laurita, N. J.; Morris, C. M.; Koohpayeh, S. M.; Rosa, P. F. S.; Phelan, W. A.; Fisk, Z.; McQueen, T. M.; Armitage, N. P.								Anomalous three-dimensional bulk ac conduction within the Kondo gap of SmB6 single crystals								PHYSICAL REVIEW B				94	16					165154	10.1103/PhysRevB.94.165154			OCT 21 2016	2016										22							WOS:000386169400007		
J	Jozwiak, Chris; Sobota, Jonathan A.; Gotlieb, Kenneth; Kemper, Alexander F.; Rotundu, Costel R.; Birgeneau, Robert J.; Hussain, Zahid; Lee, Dung-Hai; Shen, Zhi-Xun; Lanzara, Alessandra								Spin-polarized surface resonances accompanying topological surface state formation								NATURE COMMUNICATIONS				7						13143	10.1038/ncomms13143			OCT 14 2016	2016										22							WOS:000385548800001		
J	De Padova, Paola; Generosi, Amanda; Paci, Barbara; Ottaviani, Carlo; Quaresima, Claudio; Olivieri, Bruno; Salomon, Eric; Angot, Thierry; Le Lay, Guy								Multilayer silicene: clear evidence								2D MATERIALS				3	3					031011	10.1088/2053-1583/3/3/031011			SEP 2016	2016										22							WOS:000384099700002		
J	Zhang, Jun-Jie; Dong, Shuai								Prediction of above 20 K superconductivity of blue phosphorus bilayer with metal intercalations								2D MATERIALS				3	3					035006	10.1088/2053-1583/3/3/035006			SEP 2016	2016										22							WOS:000387809200001		
J	Holenstein, S.; Pachmayr, U.; Guguchia, Z.; Kamusella, S.; Khasanov, R.; Amato, A.; Baines, C.; Klauss, H-H; Morenzoni, E.; Johrendt, D.; Luetkens, H.								Coexistence of low-moment magnetism and superconductivity in tetragonal FeS and suppression of T-c under pressure								PHYSICAL REVIEW B				93	14					140506	10.1103/PhysRevB.93.140506			APR 25 2016	2016										22							WOS:000374943900004		
J	Bauer, Sebastian; Bobisch, Christian A.								Nanoscale electron transport at the surface of a topological insulator								NATURE COMMUNICATIONS				7						11381	10.1038/ncomms11381			APR 21 2016	2016										22							WOS:000391863400001		
J	Wang, Qingxia; Yu, Weiyang; Fu, Xiaonan; Qiao, Chong; Xia, Congxin; Jia, Yu								Electronic and magnetic properties of SnSe monolayers doped by Ga, In, As, and Sb: a first-principles study								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				18	11			8158	8164		10.1039/c5cp07111a			MAR 21 2016	2016										22							WOS:000372229700062		
J	Zhang, Xiaoming; Hou, Zhipeng; Wang, Yue; Xu, Guizhou; Shi, Chenglong; Liu, Enke; Xi, Xuekui; Wang, Wenhong; Wu, Guangheng; Zhang, Xi-xiang								NMR Evidence for the Topologically Nontrivial Nature in a Family of Half-Heusler Compounds								SCIENTIFIC REPORTS				6						23172	10.1038/srep23172			MAR 16 2016	2016										22							WOS:000372048700001		
J	Tan, S. Y.; Fang, Y.; Xie, D. H.; Feng, W.; Wen, C. H. P.; Song, Q.; Chen, Q. Y.; Zhang, W.; Zhang, Y.; Luo, L. Z.; Xie, B. P.; Lai, X. C.; Feng, D. L.								Observation of Dirac cone band dispersions in FeSe thin films by photoemission spectroscopy								PHYSICAL REVIEW B				93	10					104513	10.1103/PhysRevB.93.104513			MAR 9 2016	2016										22							WOS:000371732800007		
J	Sun, Yue; Pyon, Sunseng; Tamegai, Tsuyoshi								Electron carriers with possible Dirac-cone-like dispersion in FeSe1-xSx (x=0 and 0.14) single crystals triggered by structural transition								PHYSICAL REVIEW B				93	10					104502	10.1103/PhysRevB.93.104502			MAR 2 2016	2016										22							WOS:000371399500005		
J	Dolcetto, G.; Sassetti, M.; Schmidt, T. L.								Edge physics in two-dimensional topological insulators								RIVISTA DEL NUOVO CIMENTO				39	3			113	154		10.1393/ncr/i2016-10121-7			MAR 2016	2016										22							WOS:000375784500001		
J	Assaf, B. A.; Phuphachong, T.; Volobuev, V. V.; Inhofer, A.; Bauer, G.; Springholz, G.; de Vaulchier, L. A.; Guldner, Y.								Massive and massless Dirac fermions in Pb1-xSnxTe topological crystalline insulator probed by magneto-optical absorption								SCIENTIFIC REPORTS				6						20323	10.1038/srep20323			FEB 4 2016	2016										22							WOS:000369271600001		
J	Ludwig, Andreas W. W.								Topological phases: classification of topological insulators and superconductors of non-interacting fermions, and beyond								PHYSICA SCRIPTA				T168						014001	10.1088/0031-8949/2015/T168/014001			2016	2016						Nobel Symposium 156 on New Forms of Matter - Topological Insulators and Superconductors	JUN 13-15, 2014		Stockholm, SWEDEN	22							WOS:000413519300002		
J	Krasovskii, E. E.								Spin-orbit coupling at surfaces and 2D materials								JOURNAL OF PHYSICS-CONDENSED MATTER				27	49					493001	10.1088/0953-8984/27/49/493001			DEC 16 2015	2015										22							WOS:000365347000002		
J	Narayan, Awadhesh								Class of Rashba ferroelectrics in hexagonal semiconductors								PHYSICAL REVIEW B				92	22					220101	10.1103/PhysRevB.92.220101			DEC 10 2015	2015										22							WOS:000366085900001		
J	Cinquanta, Eugenio; Fratesi, Guido; dal Conte, Stefano; Grazianetti, Carlo; Scotognella, Francesco; Stagira, Salvatore; Vozzi, Caterina; Onida, Giovanni; Molle, Alessandro								Optical response and ultrafast carrier dynamics of the silicene-silver interface								PHYSICAL REVIEW B				92	16					165427	10.1103/PhysRevB.92.165427			OCT 22 2015	2015										22							WOS:000363236100005		
J	Chen, Wen-Jie; Zhang, Zhao-Qing; Dong, Jian-Wen; Chan, C. T.								Symmetry-protected transport in a pseudospin-polarized waveguide								NATURE COMMUNICATIONS				6						8183	10.1038/ncomms9183			SEP 2015	2015										22							WOS:000363017100010		
J	Niu, Chengwang; Buhl, Patrick M.; Bihlmayer, Gustav; Wortmann, Daniel; Bluegel, Stefan; Mokrousov, Yuriy								Two-Dimensional Topological Crystalline Insulator and Topological Phase Transition in TISe and TIS Monolayers								NANO LETTERS				15	9			6071	6075		10.1021/acs.nanolett.5b02299			SEP 2015	2015										22							WOS:000361252700063		
J	Polyakov, A.; Meyerheim, Holger L.; Crozier, E. Daryl; Gordon, R. A.; Mohseni, K.; Roy, S.; Ernst, A.; Vergniory, M. G.; Zubizarreta, X.; Otrokov, M. M.; Chulkov, E. V.; Kirschner, J.								Surface alloying and iron selenide formation in Fe/Bi2Se3(0001) observed by x-ray absorption fine structure experiments								PHYSICAL REVIEW B				92	4					045423	10.1103/PhysRevB.92.045423			JUL 22 2015	2015										22							WOS:000358373600006		
