PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										5918							WOS:000308825700001		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2237							WOS:000318143300005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1225							WOS:000282683200001		
J	Lee, W. -J.; Do, S. -H.; Yoon, Sungwon; Lee, S.; Choi, Y. S.; Jang, D. J.; Brando, M.; Lee, M.; Choi, E. S.; Ji, S.; Jang, Z. H.; Suh, B. J.; Choi, K. -Y.								Putative spin liquid in the triangle-based iridate Ba3IrTi2O9								PHYSICAL REVIEW B				96	1					014432	10.1103/PhysRevB.96.014432			JUL 26 2017	2017										10							WOS:000412810700002		
J	Yamakawa, Youichi; Kontani, Hiroshi								Superconductivity without a hole pocket in electron-doped FeSe: Analysis beyond the Migdal-Eliashberg formalism								PHYSICAL REVIEW B				96	4					045130	10.1103/PhysRevB.96.045130			JUL 21 2017	2017										10							WOS:000406035800005		
J	Tian, Wenchao; Yu, Wenbo; Shi, Jing; Wang, Yongkun								The Property, Preparation and Application of Topological Insulators: A Review								MATERIALS				10	7					UNSP 814	10.3390/ma10070814			JUL 2017	2017										10							WOS:000406683000131		
J	Orgiani, P.; Bigi, C.; Das, P. Kumar; Fujii, J.; Ciancio, R.; Gobaut, B.; Galdi, A.; Sacco, C.; Maritato, L.; Torelli, P.; Panaccione, G.; Vobornik, I.; Rossi, G.								Structural and electronic properties of Bi2Se3 topological insulator thin films grown by pulsed laser deposition								APPLIED PHYSICS LETTERS				110	17					171601	10.1063/1.4982207			APR 24 2017	2017										10							WOS:000400380200013		
J	Shao, Yinming; Post, Kirk W.; Wu, Jhih-Sheng; Dai, Siyuan; Frenzel, Alex J.; Richardella, Anthony R.; Lee, Joon Sue; Sarnarth, Nitin; Fogler, Michael M.; Balatsky, Alexander V.; Kharzeev, Dmitri E.; Basov, D. N.								Faraday Rotation Due to Surface States in the Topological Insulator (Bi1-xSbx)(2)Te-3								NANO LETTERS				17	2			980	984		10.1021/acs.nanolett.6b04313			FEB 2017	2017										10							WOS:000393848800053		
J	Jiang, Chengpeng; Fan, Xi'an; Feng, Bo; Hu, Jie; Xiang, Qiusheng; Li, Guangqiang; Li, Yawei; He, Zhu								Thermal stability of p-type polycrystalline Bi2Te3-based bulks for the application on thermoelectric power generation								JOURNAL OF ALLOYS AND COMPOUNDS				692				885	891		10.1016/j.jallcom.2016.09.143			JAN 25 2017	2017										10							WOS:000386231200115		
J	Niu, Jingjing; Wang, Jingyue; He, Zhijie; Zhang, Chenglong; Li, Xinqi; Cai, Tuocheng; Ma, Xiumei; Jia, Shuang; Yu, Dapeng; Wu, Xiaosong								Electrical transport in nanothick ZrTe5 sheets: From three to two dimensions								PHYSICAL REVIEW B				95	3					035420	10.1103/PhysRevB.95.035420			JAN 23 2017	2017										10							WOS:000399333100009		
J	Zhang, Cheng-Long; Tong, Bingbing; Yuan, Zhujun; Lin, Ziquan; Wang, Junfeng; Zhang, Jinglei; Xi, Chuan-Ying; Wang, Zhong; Jia, Shuang; Zhang, Chi								Signature of chiral fermion instability in the Weyl semimetal TaAs above the quantum limit								PHYSICAL REVIEW B				94	20					205120	10.1103/PhysRevB.94.205120			NOV 11 2016	2016										10							WOS:000387538600003		
J	Perreault, Brent; Knolle, Johannes; Perkins, Natalia B.; Burnell, F. J.								Resonant Raman scattering theory for Kitaev models and their Majorana fermion boundary modes								PHYSICAL REVIEW B				94	10					104427	10.1103/PhysRevB.94.104427			SEP 26 2016	2016										10							WOS:000384061100005		
J	Mizoguchi, Tomonari; Hwang, Kyusung; Lee, Eric Kin-Ho; Kim, Yong Baek								Generic model for the hyperkagome iridate Na4Ir3O8 in the local-moment regime								PHYSICAL REVIEW B				94	6					064416	10.1103/PhysRevB.94.064416			AUG 15 2016	2016										10							WOS:000381478700003		
J	Smith, A.; Knolle, J.; Kovrizhin, D. L.; Chalker, J. T.; Moessner, R.								Majorana spectroscopy of three-dimensional Kitaev spin liquids								PHYSICAL REVIEW B				93	23					235146	10.1103/PhysRevB.93.235146			JUN 22 2016	2016										10							WOS:000378199000002		
J	Li, T.; Yeoh, L. A.; Srinavasan, A.; Klochan, O.; Ritchie, D. A.; Simmons, M. Y.; Sushkov, O. P.; Hamilton, A. R.								Manifestation of a non-Abelian Berry phase in a p-type semiconductor system								PHYSICAL REVIEW B				93	20					205424	10.1103/PhysRevB.93.205424			MAY 17 2016	2016										10							WOS:000376250800006		
J	Mou, Daixiang; Sapkota, A.; Kung, H-H; Krapivin, Viktor; Wu, Yun; Kreyssig, A.; Zhou, Xingjiang; Goldman, A. I.; Blumberg, G.; Flint, Rebecca; Kaminski, Adam								Discovery of an Unconventional Charge Density Wave at the Surface of K0.9Mo6O17								PHYSICAL REVIEW LETTERS				116	19					196401	10.1103/PhysRevLett.116.196401			MAY 13 2016	2016										10							WOS:000376014500004		
J	Shi, Q.; Zudov, M. A.; Watson, J. D.; Gardner, G. C.; Manfra, M. J.								Evidence for a new symmetry breaking mechanism reorienting quantum Hall nematics								PHYSICAL REVIEW B				93	12					121411	10.1103/PhysRevB.93.121411			MAR 24 2016	2016										10							WOS:000372716700002		
J	Brouet, Veronique; LeBoeuf, David; Lin, Ping-Hui; Mansart, Joseph; Taleb-Ibrahimi, Amina; Le Fevre, Patrick; Bertran, Francois; Forget, Anne; Colson, Dorothee								ARPES view of orbitally resolved quasiparticle lifetimes in iron pnictides								PHYSICAL REVIEW B				93	8					085137	10.1103/PhysRevB.93.085137			FEB 25 2016	2016										10							WOS:000370797800003		
J	Wang, P. S.; Zhou, P.; Dai, J.; Zhang, J.; Ding, X. X.; Lin, H.; Wen, H. H.; Normand, B.; Yu, R.; Yu, Weiqiang								Nearly critical spin and charge fluctuations in KFe2As2 observed by high-pressure NMR								PHYSICAL REVIEW B				93	8					085129	10.1103/PhysRevB.93.085129			FEB 22 2016	2016										10							WOS:000370796500004		
J	Das, Biswajit; Sarkar, Samrat; Khan, Rimpa; Santra, Saswati; Das, Nirmalya Sankar; Chattopadhyay, Kalyan Kumar								rGO-Wrapped flowerlike Bi2Se3 nanocomposite: synthesis, experimental and simulation-based investigation on cold cathode applications								RSC ADVANCES				6	31			25900	25912		10.1039/c5ra28064h			2016	2016										10							WOS:000372812300033		
J	Wang, Chih-Han; Chen, Ta-Kun; Chang, Chung-Chieh; Hsu, Chia-Hao; Lee, Yung-Chi; Wang, Ming-Jye; Wu, Phillip M.; Wu, Maw-Kuen								Disordered Fe vacancies and superconductivity in potassium-intercalated iron selenide (K2-xFe4+ySe5)								EPL				111	2					27004	10.1209/0295-5075/111/27004			JUL 2015	2015										10							WOS:000360384200028		
J	Sacksteder, Vincent; Ohtsuki, Tomi; Kobayashi, Koji								Modification and Control of Topological Insulator Surface States Using Surface Disorder								PHYSICAL REVIEW APPLIED				3	6					064006	10.1103/PhysRevApplied.3.064006			JUN 11 2015	2015										10							WOS:000355975300002		
J	Kuroda, Kenta; Eguchi, Gaku; Shirai, Kaito; Shiraishi, Masashi; Ye, Mao; Miyamoto, Koji; Okuda, Taichi; Ueda, Shigenori; Arita, Masashi; Namatame, Hirofumi; Taniguchi, Masaki; Ueda, Yoshifumi; Kimura, Akio								Tunable spin current due to bulk insulating property in the topological insulator Tl1-xBi1+xSe2-delta								PHYSICAL REVIEW B				91	20					205306	10.1103/PhysRevB.91.205306			MAY 18 2015	2015										10							WOS:000354972700007		
J	Parshall, D.; Pintschovius, L.; Niedziela, J. L.; Castellan, J. -P.; Lamago, D.; Mittal, R.; Wolf, Th.; Reznik, D.								Close correlation between magnetic properties and the soft phonon mode of the structural transition in BaFe2As2 and SrFe2As2								PHYSICAL REVIEW B				91	13					134426	10.1103/PhysRevB.91.134426			APR 27 2015	2015										10							WOS:000353457500004		
J	Zhou, Ye; Han, Su-Ting; Sonar, Prashant; Ma, Xinlei; Chen, Jihua; Zheng, Zijian; Roy, V. A. L.								Reversible Conversion of Dominant Polarity in Ambipolar Polymer/Graphene Oxide Hybrids								SCIENTIFIC REPORTS				5						9446	10.1038/srep09446			MAR 24 2015	2015										10							WOS:000351702800001		
J	Livanas, G.; Aperis, A.; Kotetes, P.; Varelogiannis, G.								Nematicity from mixed states in iron-based superconductors								PHYSICAL REVIEW B				91	10					104502	10.1103/PhysRevB.91.104502			MAR 2 2015	2015										10							WOS:000350994600004		
J	Luo, Xigang; Chen, Xianhui								Crystal structure and phase diagrams of iron-based superconductors								SCIENCE CHINA-MATERIALS				58	1			77	89		10.1007/s40843-015-0022-9			JAN 2015	2015										10							WOS:000364476600011		
J	Tanatar, M. A.; Torikachvili, M. S.; Thaler, A.; Bud'ko, S. L.; Canfield, P. C.; Prozorov, R.								Effects of isovalent substitution and pressure on the interplane resistivity of single-crystal Ba(Fe1-xRux)(2)As-2								PHYSICAL REVIEW B				90	10					104518	10.1103/PhysRevB.90.104518			SEP 26 2014	2014										10							WOS:000342662400004		
J	Paul, I.								Nesting-induced large magnetoelasticity in the iron-arsenide systems								PHYSICAL REVIEW B				90	11					115102	10.1103/PhysRevB.90.115102			SEP 2 2014	2014										10							WOS:000341239300002		
J	Tu, Ngoc Han; Tanabe, Yoichi; Huynh, Khuong Kim; Sato, Yohei; Oguro, Hidetoshi; Heguri, Satoshi; Tsuda, Kenji; Terauchi, Masami; Watanabe, Kazuo; Tanigaki, Katsumi								Van der Waals epitaxial growth of topological insulator Bi2-xSbxTe3-ySey ultrathin nanoplate on electrically insulating fluorophlogopite mica								APPLIED PHYSICS LETTERS				105	6					063104	10.1063/1.4892576			AUG 11 2014	2014										10							WOS:000341188700061		
J	Ahilan, K.; Imai, T.; Sefat, A. S.; Ning, F. L.								NMR investigation of spin correlations in BaCo2As2								PHYSICAL REVIEW B				90	1					014520	10.1103/PhysRevB.90.014520			JUL 29 2014	2014										10							WOS:000341310400007		
J	Stinson, H. T.; Wu, J. S.; Jiang, B. Y.; Fei, Z.; Rodin, A. S.; Chapler, B. C.; McLeod, A. S.; Neto, A. Castro; Lee, Y. S.; Fogler, M. M.; Basov, D. N.								Infrared nanospectroscopy and imaging of collective superfluid excitations in anisotropic superconductors								PHYSICAL REVIEW B				90	1					014502	10.1103/PhysRevB.90.014502			JUL 8 2014	2014										10							WOS:000339122200002		
J	Luk'yanova, L. N.; Boikov, Yu A.; Danilov, V. A.; Usov, O. A.; Volkov, M. P.; Kutasov, V. A.								Surface states of charge carriers in epitaxial films of the topological insulator Bi2Te3								PHYSICS OF THE SOLID STATE				56	5			941	947		10.1134/S1063783414050163			MAY 2014	2014										10							WOS:000335672900012		
J	Pogrebna, A.; Vujicic, N.; Mertelj, T.; Borzda, T.; Cao, G.; Xu, Z. A.; Chu, J. -H.; Fisher, I. R.; Mihailovic, D.								Spectrally resolved femtosecond reflectivity relaxation dynamics in undoped spin-density wave 122-structure iron-based pnictides								PHYSICAL REVIEW B				89	16					165131	10.1103/PhysRevB.89.165131			APR 24 2014	2014										10							WOS:000335499400003		
J	Men'shov, V. N.; Tugushev, V. V.; Chulkov, E. V.								Engineering near-surface electron states in three-dimensional topological insulators								JETP LETTERS				98	10			603	608		10.1134/S0021364013230082			JAN 2014	2014										10							WOS:000330732600005		
J	Han, Guang; Chen, Zhi-Gang; Yang, Lei; Cheng, Lina; Jack, Kevin; Drennan, John; Zou, Jin								Thermal stability and oxidation of layer-structured rhombohedral In3Se4 nanostructures								APPLIED PHYSICS LETTERS				103	26					263105	10.1063/1.4857655			DEC 23 2013	2013										10							WOS:000329977400058		
J	Zhang, H. B.; Li, H.; Shao, J. M.; Li, S. W.; Bao, D. H.; Yang, G. W.								High-Performance Bi2Te3-Based Topological Insulator Film Magnetic Field Detector								ACS APPLIED MATERIALS & INTERFACES				5	22			11503	11508		10.1021/am403634u			NOV 27 2013	2013										10							WOS:000327812300004		
J	Aitani, Masaki; Sakamoto, Yusuke; Hirahara, Toru; Yamada, Manabu; Miyazaki, Hidetoshi; Matsunami, Masaharu; Kimura, Shin-ichi; Hasegawa, Shuji								Fermi-Level Tuning of Topological Insulator Thin Films								JAPANESE JOURNAL OF APPLIED PHYSICS				52	11					UNSP 110112	10.7567/JJAP.52.110112			NOV 2013	2013										10							WOS:000328491800013		
J	Tao, Zhensheng; Han, Tzong-Ru T.; Ruan, Chong-Yu								Anisotropic electron-phonon coupling investigated by ultrafast electron crystallography: Three-temperature model								PHYSICAL REVIEW B				87	23					235124	10.1103/PhysRevB.87.235124			JUN 20 2013	2013										10							WOS:000320762100001		
J	Martin, C.; Craciun, V.; Miller, K. H.; Uzakbaiuly, B.; Buvaev, S.; Berger, H.; Hebard, A. F.; Tanner, D. B.								Bulk Fermi surface and electronic properties of Cu0.07Bi2Se3								PHYSICAL REVIEW B				87	20					201201	10.1103/PhysRevB.87.201201			MAY 20 2013	2013										10							WOS:000319252600001		
J	Chen, Tianran; Shklovskii, B. I.								Anomalously small resistivity and thermopower of strongly compensated semiconductors and topological insulators								PHYSICAL REVIEW B				87	16					165119	10.1103/PhysRevB.87.165119			APR 15 2013	2013										10							WOS:000317591000008		
J	Song, Can-Li; Hoffman, Jennifer E.								Pairing insights in iron-based superconductors from scanning tunneling microscopy								CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE				17	2			39	48		10.1016/j.cossms.2013.03.005			APR 2013	2013										10							WOS:000323092200001		
J	Tanatar, M. A.; Hashimoto, K.; Kasahara, S.; Shibauchi, T.; Matsuda, Y.; Prozorov, R.								Interplane resistivity of isovalent doped BaFe2(As1-xPx)(2)								PHYSICAL REVIEW B				87	10					104506	10.1103/PhysRevB.87.104506			MAR 7 2013	2013										10							WOS:000315730700005		
J	Qu, Fanming; Zhang, Chi; Du, Rui-Rui; Lu, Li								Coexistence of Bulk and Surface Shubnikov-de Haas Oscillations in Bi2Se3								JOURNAL OF LOW TEMPERATURE PHYSICS				170	5-6			397	402		10.1007/s10909-012-0702-8			MAR 2013	2013										10							WOS:000314183900029		
J	Hao, Guolin; Qi, Xiang; Xue, Lin; Cai, Canying; Li, Jun; Wei, Xiaolin; Zhong, Jianxin								Fermi level tuning of topological insulator Bi-2(SexTe1-x)(3) nanoplates								JOURNAL OF APPLIED PHYSICS				113	2					024306	10.1063/1.4774115			JAN 14 2013	2013										10							WOS:000313644500072		
J	Lin, Shi-Zeng; Bulaevskii, Lev N.; Batista, Cristian D.								Vortex dynamics in ferromagnetic superconductors: Vortex clusters, domain walls, and enhanced viscosity								PHYSICAL REVIEW B				86	18					180506	10.1103/PhysRevB.86.180506			NOV 28 2012	2012										10							WOS:000311604700001		
J	Alegria, L. D.; Petta, J. R.								Controlled MOCVD growth of Bi2Se3 topological insulator nanoribbons								NANOTECHNOLOGY				23	43					435601	10.1088/0957-4484/23/43/435601			NOV 2 2012	2012										10							WOS:000310573600007		
J	Li, Guorong; He, Xiaobo; Zhang, Jiandi; Jin, Rongying; Sefat, A. S.; McGuire, M. A.; Mandrus, D. G.; Sales, B. C.; Plummer, E. W.								Coupled structural and magnetic antiphase domain walls on BaFe2As2								PHYSICAL REVIEW B				86	6					060512	10.1103/PhysRevB.86.060512			AUG 28 2012	2012										10							WOS:000308002900004		
J	Machida, Tadashi; Kogure, Kazuho; Kato, Takuya; Nakamura, Hiroshi; Takeya, Hiroyuki; Mochiku, Takashi; Ooi, Shuuichi; Mizuguchi, Yoshikazu; Takano, Yoshihiko; Hirata, Kazuto; Sakata, Hideaki								Unidirectional Electronic Structure in the Parent State of Iron-Chalcogenide Superconductor Fe1+delta Te								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				81	7					074714	10.1143/JPSJ.81.074714			JUL 2012	2012										10							WOS:000305899300039		
J	van der Beek, C. J.; Demirdis, S.; Konczykowski, M.; Fasano, Y.; Cejas Bolecek, N. R.; Pastoriza, H.; Colson, D.; Rullier-Albenque, F.								Vortex pinning: A probe for nanoscale disorder in iron-based superconductors								PHYSICA B-CONDENSED MATTER				407	11			1746	1749		10.1016/j.physb.2012.01.021			JUN 1 2012	2012						International Workshop on Electronic Crystals (ECRYS)	AUG 15-27, 2011		CNRS, Inst Etudes Scientifiques, Cargese, FRANCE	10							WOS:000303415000018		
J	Qian, B.; Lee, J.; Hu, J.; Wang, G. C.; Kumar, P.; Fang, M. H.; Liu, T. J.; Fobes, D.; Pham, H.; Spinu, L.; Wu, X. S.; Green, M.; Lee, S. H.; Mao, Z. Q.								Ferromagnetism in CuFeSb: Evidence of competing magnetic interactions in iron-based superconductors								PHYSICAL REVIEW B				85	14					144427	10.1103/PhysRevB.85.144427			APR 26 2012	2012										10							WOS:000303235600002		
J	Cano, A.; Paul, I.								Effect of uniaxial pressure on the magnetostructural transitions of iron arsenide superconductors								PHYSICAL REVIEW B				85	15					155133	10.1103/PhysRevB.85.155133			APR 20 2012	2012										10							WOS:000303068400001		
J	Jerome, Denis								Organic Superconductors: When Correlations and Magnetism Walk in								JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM				25	3			633	655		10.1007/s10948-012-1475-7			APR 2012	2012										10							WOS:000302094600014		
J	Cha, Judy J.; Cui, Yi								TOPOLOGICAL INSULATORS The surface surfaces								NATURE NANOTECHNOLOGY				7	2			85	86		10.1038/nnano.2012.9			FEB 2012	2012										10							WOS:000300398900005		
J	Moll, Philip J. W.; Kanter, Jakob; McDonald, Ross D.; Balakirev, Fedor; Blaha, Peter; Schwarz, Karlheinz; Bukowski, Zbigniew; Zhigadlo, Nikolai D.; Katrych, Sergiy; Mattenberger, Kurt; Karpinski, Janusz; Batlogg, Bertram								Quantum oscillations of the superconductor LaRu2P2: Comparable mass enhancement lambda approximate to 1 in Ru and Fe phosphides								PHYSICAL REVIEW B				84	22					224507	10.1103/PhysRevB.84.224507			DEC 15 2011	2011										10							WOS:000298115000011		
J	Li, L.; Yang, Z. R.; Zhang, Z. T.; Tong, W.; Zhang, C. J.; Tan, S.; Zhang, Y. H.								Coexistence of superconductivity and magnetism in KxFe2-ySe2-zSz (z=0,0.4)								PHYSICAL REVIEW B				84	17					174501	10.1103/PhysRevB.84.174501			NOV 4 2011	2011										10							WOS:000296859500003		
J	Qi, Yanpeng; Wang, Lei; Gao, Zhaoshun; Wang, Dongliang; Zhang, Xianping; Wang, Chunlei; Yao, Chao; Ma, Yanwei								Superconductivity induced by doping Rh in CaFe2-xRhxAs2								NEW JOURNAL OF PHYSICS				13						033020	10.1088/1367-2630/13/3/033020			MAR 11 2011	2011										10							WOS:000289064600003		
J	Li, Qiuzi; Ghosh, Parag; Sau, Jay D.; Tewari, Sumanta; Das Sarma, S.								Anisotropic surface transport in topological insulators in proximity to a helical spin density wave								PHYSICAL REVIEW B				83	8					085110	10.1103/PhysRevB.83.085110			FEB 25 2011	2011										10							WOS:000287729500004		
J	Mazin, I. I.; Kimber, Simon A. J.; Argyriou, Dimitri N.								Quasiparticle interference in antiferromagnetic parent compounds of iron-based superconductors								PHYSICAL REVIEW B				83	5					052501	10.1103/PhysRevB.83.052501			FEB 9 2011	2011										10							WOS:000287129700001		
J	Coldea, Amalia I.								Quantum oscillations probe the normal electronic states of novel superconductors								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES				368	1924			3503	3517		10.1098/rsta.2010.0089			AUG 13 2010	2010										10							WOS:000279463500003		
J	Alidoust, Mohammad; Willatzen, Morten; Jauho, Antti-Pekka								Strain-engineered Majorana zero energy modes and ?0 Josephson state in black phosphorus								PHYSICAL REVIEW B				98	8						10.1103/PhysRevB.98.085414			AUG 7 2018	2018										9							WOS:000441010300010		
J	Huang, Hao; Ren, Xiaohui; Li, Zhongjun; Wang, Huide; Huang, Zongyu; Qiao, Hui; Tang, Pinghua; Zhao, Jinlai; Liang, Weiyuan; Ge, Yanqi; Liu, Jie; Li, Jianqing; Qi, Xiang; Zhang, Han								Two-dimensional bismuth nanosheets as prospective photo-detector with tunable optoelectronic performance								NANOTECHNOLOGY				29	23					235201	10.1088/1361-6528/aab6ee			JUN 8 2018	2018										9							WOS:000429566600001		
